,dest_lat,dest_lon,est,fromtract,line_no,origi_lat,origi_lon,std_err,totract
2066,42.334566600000,-71.106830300000,15,25025050901,1,42.38193680000,-71.02950010000,18,25025081001
2067,42.334566600000,-71.106830300000,15,25025050901,3,42.38193680000,-71.02950010000,18,25025081001
2068,42.319327000000,-71.097690100000,10,25025050901,1,42.38193680000,-71.02950010000,8,25025081300
2069,42.319327000000,-71.097690100000,10,25025050901,10,42.38193680000,-71.02950010000,8,25025081300
2070,42.297949900000,-71.054127800000,45,25025050901,1,42.38193680000,-71.02950010000,37,25025092101
2071,42.297949900000,-71.054127800000,45,25025050901,2,42.38193680000,-71.02950010000,37,25025092101
2072,42.295023100000,-71.066169800000,25,25025050901,1,42.38193680000,-71.02950010000,24,25025092200
2073,42.295023100000,-71.066169800000,25,25025050901,2,42.38193680000,-71.02950010000,24,25025092200
2074,42.296041500000,-71.084988700000,20,25025050901,1,42.38193680000,-71.02950010000,21,25025092400
2075,42.296041500000,-71.084988700000,20,25025050901,10,42.38193680000,-71.02950010000,21,25025092400
2076,42.282671900000,-71.047960200000,20,25025050901,1,42.38193680000,-71.02950010000,20,25025100700
2077,42.282671900000,-71.047960200000,20,25025050901,2,42.38193680000,-71.02950010000,20,25025100700
2078,42.286805200000,-71.113277500000,30,25025050901,1,42.38193680000,-71.02950010000,26,25025110301
2079,42.286805200000,-71.113277500000,30,25025050901,2,42.38193680000,-71.02950010000,26,25025110301
2080,42.396619600000,-71.018450700000,85,25025050901,1,42.38193680000,-71.02950010000,56,25025160502
2081,42.396619600000,-71.018450700000,25,25025050901,5,42.38193680000,-71.02950010000,25,25025160502
2082,42.396619600000,-71.018450700000,55,25025050901,8,42.38193680000,-71.02950010000,50,25025160502
